GEOHASH,latitude,longitude,mean_daily_vehicle_count,mean_speed_kmh,peak_hour_vehicle_count,total_vehicle_count
sxk9qc,41.0092163085938,29.1302490234375,1069.84,24.29,194,20327
sxk9qd,41.0147094726563,29.1192626953125,6506.89,63.1,816,123631
sxk9qe,41.0202026367188,29.1192626953125,6633.32,44.69,852,126033
sxk9qf,41.0147094726563,29.1302490234375,1212.63,23.37,186,23040
sxk9qg,41.0202026367188,29.1302490234375,3034.47,28.45,411,57655
sxk9qh,41.0256958007813,29.0972900390625,1760.63,19.81,230,33452
sxk9qj,41.0311889648438,29.0972900390625,3886.68,42.45,504,73847
sxk9qk,41.0256958007813,29.1082763671875,2066.74,25.99,258,39268
sxk9qm,41.0311889648438,29.1082763671875,5985.95,43.89,854,113733
sxk9qn,41.0366821289063,29.0972900390625,1032.53,23.76,148,19618
sxk9qp,41.0421752929688,29.0972900390625,715.74,24.06,107,13599
sxk9qq,41.0366821289063,29.1082763671875,1368.84,27.74,187,26008
sxk9qr,41.0421752929688,29.1082763671875,513.21,24.66,70,9751
sxk9qs,41.0256958007813,29.1192626953125,5762.21,64.39,756,109482
sxk9qt,41.0311889648438,29.1192626953125,8143.89,57.22,1130,154734
sxk9qu,41.0256958007813,29.1302490234375,4745.11,50.47,617,90157
sxk9qv,41.0311889648438,29.1302490234375,2937.0,54.39,427,55803
sxk9qw,41.0366821289063,29.1192626953125,4709.11,71.46,632,89473
sxk9qx,41.0421752929688,29.1192626953125,5229.16,68.71,685,99354
sxk9r0,41.0037231445313,29.1412353515625,1060.47,25.99,184,20149
sxk9r1,41.0092163085938,29.1412353515625,1156.74,24.18,199,21978
sxk9r2,41.0037231445313,29.1522216796875,1629.79,27.34,241,30966
sxk9r3,41.0092163085938,29.1522216796875,1000.47,23.54,157,19009
sxk9r4,41.0147094726563,29.1412353515625,1297.84,26.16,200,24659
sxk9r5,41.0202026367188,29.1412353515625,606.74,21.89,89,11528
sxk9r6,41.0147094726563,29.1522216796875,1253.79,28.3,190,23822
sxk9r7,41.0202026367188,29.1522216796875,613.63,21.77,109,11659
sxk9r8,41.0037231445313,29.1632080078125,2275.84,36.95,302,43241
sxk9r9,41.0092163085938,29.1632080078125,1518.58,32.6,191,28853
sxk9rb,41.0037231445313,29.1741943359375,1815.84,33.5,265,34501
sxk9rc,41.0092163085938,29.1741943359375,1988.0,28.9,274,37772
sxk9rd,41.0147094726563,29.1632080078125,1770.47,27.83,227,33639
sxk9re,41.0202026367188,29.1632080078125,1270.37,26.35,198,24137
sxk9rf,41.0147094726563,29.1741943359375,1519.21,28.57,202,28865
sxk9rg,41.0202026367188,29.1741943359375,2084.47,44.33,303,39605
sxk9rh,41.0256958007813,29.1412353515625,265.89,27.49,41,5052
sxk9rj,41.0311889648438,29.1412353515625,2382.26,60.96,330,45263
sxk9rk,41.0256958007813,29.1522216796875,475.84,23.88,85,9041
sxk9rm,41.0311889648438,29.1522216796875,332.53,24.13,71,6318
sxk9rn,41.0366821289063,29.1412353515625,2620.37,66.05,368,49787
sxk9rq,41.0366821289063,29.1522216796875,3139.79,62.92,434,59656
sxk9rs,41.0256958007813,29.1632080078125,621.21,26.83,114,11803
sxk9rt,41.0311889648438,29.1632080078125,2724.74,57.35,399,51770
sxk9ru,41.0256958007813,29.1741943359375,3374.05,53.9,505,64107
sxk9rv,41.0311889648438,29.1741943359375,3351.16,43.64,488,63672
sxk9rw,41.0366821289063,29.1632080078125,2423.37,59.34,341,46044
sxk9ry,41.0366821289063,29.1741943359375,430.84,29.83,68,8186
sxk9s0,41.0476684570313,29.0093994140625,1456.95,29.7,149,27682
sxk9s1,41.0531616210938,29.0093994140625,2086.05,36.55,254,39635
sxk9s2,41.0476684570313,29.0203857421875,673.11,26.46,84,12789
sxk9s3,41.0531616210938,29.0203857421875,3244.53,47.49,469,61646
sxk9s4,41.0586547851563,29.0093994140625,1982.42,32.97,236,37666
sxk9s5,41.0641479492188,29.0093994140625,4848.32,41.21,823,92118
sxk9s6,41.0586547851563,29.0203857421875,4120.37,47.64,624,78287
sxk9s7,41.0641479492188,29.0203857421875,2428.21,43.51,346,46136
sxk9s8,41.0476684570313,29.0313720703125,3645.74,52.26,529,69269
sxk9s9,41.0531616210938,29.0313720703125,3148.21,52.08,429,59816
sxk9sb,41.0476684570313,29.0423583984375,199.68,27.81,28,3794
sxk9sd,41.0586547851563,29.0313720703125,641.11,27.46,76,12181
sxk9se,41.0641479492188,29.0313720703125,470.26,29.93,62,8935
sxk9sf,41.0586547851563,29.0423583984375,94.42,24.78,17,1794
sxk9sg,41.0641479492188,29.0423583984375,341.05,32.13,47,6480
sxk9sh,41.0696411132813,29.0093994140625,4742.21,39.89,835,90102
sxk9sj,41.0751342773438,29.0093994140625,2288.05,35.1,382,43473
sxk9sk,41.0696411132813,29.0203857421875,3336.47,41.45,558,63393
sxk9sm,41.0751342773438,29.0203857421875,3637.68,35.2,565,69116
sxk9sn,41.0806274414063,29.0093994140625,3525.84,30.91,633,66991
sxk9sp,41.0861206054688,29.0093994140625,4668.53,39.18,879,88702
sxk9sq,41.0806274414063,29.0203857421875,945.89,26.53,141,17972
sxk9sr,41.0861206054688,29.0203857421875,1416.26,46.41,247,26909
sxk9ss,41.0696411132813,29.0313720703125,586.47,32.7,93,11143
sxk9st,41.0751342773438,29.0313720703125,1409.89,28.08,175,26788
sxk9su,41.0696411132813,29.0423583984375,431.32,29.94,60,8195
sxk9sv,41.0751342773438,29.0423583984375,428.58,29.98,56,8143
sxk9sw,41.0806274414063,29.0313720703125,1080.68,24.24,141,20533
sxk9sx,41.0861206054688,29.0313720703125,783.58,26.38,119,14888
sxk9sy,41.0806274414063,29.0423583984375,625.11,23.3,84,11877
sxk9sz,41.0861206054688,29.0423583984375,587.89,24.28,106,11170
sxk9t0,41.0476684570313,29.0533447265625,729.42,24.64,94,13859
sxk9t1,41.0531616210938,29.0533447265625,363.84,24.68,51,6913
sxk9t2,41.0476684570313,29.0643310546875,453.05,24.81,61,8608
sxk9t3,41.0531616210938,29.0643310546875,347.42,28.69,54,6601
sxk9t4,41.0586547851563,29.0533447265625,249.63,33.79,46,4743
sxk9t5,41.0641479492188,29.0533447265625,255.26,33.69,43,4850
sxk9t6,41.0586547851563,29.0643310546875,377.32,28.2,64,7169
sxk9t7,41.0641479492188,29.0643310546875,399.42,27.99,76,7589
sxk9t8,41.0476684570313,29.0753173828125,796.21,23.76,113,15128
sxk9t9,41.0531616210938,29.0753173828125,705.95,26.53,102,13413
sxk9tb,41.0476684570313,29.0863037109375,512.37,28.66,80,9735
sxk9tc,41.0531616210938,29.0863037109375,528.89,32.64,86,10049
sxk9td,41.0586547851563,29.0753173828125,576.58,23.03,89,10955
sxk9te,41.0641479492188,29.0753173828125,439.21,28.14,67,8345
sxk9tf,41.0586547851563,29.0863037109375,518.63,33.61,83,9854
sxk9tg,41.0641479492188,29.0863037109375,649.47,33.15,88,12340
sxk9th,41.0696411132813,29.0533447265625,235.68,41.23,43,4478
sxk9tj,41.0751342773438,29.0533447265625,218.74,35.56,38,4156
sxk9tk,41.0696411132813,29.0643310546875,322.11,29.98,54,6120
sxk9tm,41.0751342773438,29.0643310546875,952.58,29.44,129,18099
sxk9tn,41.0806274414063,29.0533447265625,258.74,34.56,40,4916
sxk9tp,41.0861206054688,29.0533447265625,333.32,28.9,48,6333
sxk9tq,41.0806274414063,29.0643310546875,837.74,29.61,121,15917
sxk9tr,41.0861206054688,29.0643310546875,279.42,36.23,53,5309
sxk9ts,41.0696411132813,29.0753173828125,631.37,26.39,90,11996
sxk9tt,41.0751342773438,29.0753173828125,806.42,27.07,117,15322
sxk9tu,41.0696411132813,29.0863037109375,318.89,26.44,53,6059
sxk9tv,41.0751342773438,29.0863037109375,63.33,42.1,16,1140
sxk9tw,41.0806274414063,29.0753173828125,1109.53,34.99,163,21081
sxk9tx,41.0861206054688,29.0753173828125,167.37,24.47,32,3180
sxk9ty,41.0806274414063,29.0863037109375,561.37,52.1,88,10666
sxk9tz,41.0861206054688,29.0863037109375,2173.89,45.78,335,41304
sxk9u0,41.0916137695313,29.0093994140625,3584.84,41.49,558,68112
sxk9u1,41.0971069335938,29.0093994140625,5051.63,50.69,672,95981
sxk9u2,41.0916137695313,29.0203857421875,3161.21,66.55,435,60063
sxk9u3,41.0971069335938,29.0203857421875,2095.21,80.14,260,39809
sxk9u4,41.1026000976563,29.0093994140625,4420.68,52.13,641,83993
sxk9u5,41.1080932617188,29.0093994140625,2412.68,47.41,345,45841
sxk9u7,41.1080932617188,29.0203857421875,3143.58,50.99,494,59728
sxk9u8,41.0916137695313,29.0313720703125,5895.47,61.42,789,112014
sxk9u9,41.0971069335938,29.0313720703125,349.68,38.45,127,6644
sxk9ub,41.0916137695313,29.0423583984375,6578.74,65.79,936,124996
sxk9uc,41.0971069335938,29.0423583984375,279.84,48.33,57,5317
sxk9ud,41.1026000976563,29.0313720703125,3.21,44.95,2,45
sxk9ue,41.1080932617188,29.0313720703125,1178.11,40.51,159,22384
sxk9uf,41.1026000976563,29.0423583984375,304.63,41.67,69,5788
sxk9uk,41.1135864257813,29.0203857421875,1752.79,51.37,316,33303
sxk9um,41.1190795898438,29.0203857421875,1526.53,52.07,222,29004
sxk9uq,41.1245727539063,29.0203857421875,1489.89,50.81,197,28308
sxk9ur,41.1300659179688,29.0203857421875,1241.11,52.16,158,23581
sxk9us,41.1135864257813,29.0313720703125,746.16,40.56,105,14177
sxk9ut,41.1190795898438,29.0313720703125,390.63,50.57,62,7422
sxk9uu,41.1135864257813,29.0423583984375,628.26,41.3,80,11937
sxk9uv,41.1190795898438,29.0423583984375,587.79,39.65,86,11168
sxk9uw,41.1245727539063,29.0313720703125,159.47,35.24,31,3030
sxk9ux,41.1300659179688,29.0313720703125,158.53,35.09,33,3012
sxk9uy,41.1245727539063,29.0423583984375,543.05,36.8,83,10318
sxk9uz,41.1300659179688,29.0423583984375,34.21,32.75,7,650
sxk9v0,41.0916137695313,29.0533447265625,6045.58,72.33,795,114866
sxk9v1,41.0971069335938,29.0533447265625,846.47,33.35,139,16083
sxk9v2,41.0916137695313,29.0643310546875,5690.42,72.08,790,108118
sxk9v3,41.0971069335938,29.0643310546875,203.53,33.48,37,3867
sxk9v4,41.1026000976563,29.0533447265625,399.47,30.43,54,7590
sxk9v5,41.1080932617188,29.0533447265625,527.32,35.82,66,10019
sxk9v6,41.1026000976563,29.0643310546875,177.58,32.7,37,3374
sxk9v7,41.1080932617188,29.0643310546875,128.47,34.06,21,2441
sxk9v8,41.0916137695313,29.0753173828125,5779.89,70.93,827,109818
sxk9vb,41.0916137695313,29.0863037109375,7628.47,59.17,1063,144941
sxk9vc,41.0971069335938,29.0863037109375,418.79,22.45,59,7957
sxk9vd,41.1026000976563,29.0753173828125,42.21,46.43,9,802
sxk9ve,41.1080932617188,29.0753173828125,186.21,38.46,33,3538
sxk9vg,41.1080932617188,29.0863037109375,478.53,36.1,67,9092
sxk9vh,41.1135864257813,29.0533447265625,836.0,27.57,106,15884
sxk9vj,41.1190795898438,29.0533447265625,453.74,36.49,66,8621
sxk9vk,41.1135864257813,29.0643310546875,301.74,32.07,44,5733
sxk9vm,41.1190795898438,29.0643310546875,342.05,30.69,50,6499
sxk9vq,41.1245727539063,29.0643310546875,28.21,32.16,8,536
sxk9vr,41.1300659179688,29.0643310546875,256.26,39.42,43,4869
sxk9vt,41.1190795898438,29.0753173828125,68.53,28.54,14,1302
sxk9vu,41.1135864257813,29.0863037109375,208.68,38.46,34,3965
sxk9vw,41.1245727539063,29.0753173828125,236.89,33.74,42,4501
sxk9vx,41.1300659179688,29.0753173828125,1.0,35.0,1,1
sxk9w0,41.0476684570313,29.0972900390625,335.68,24.82,55,6378
sxk9w1,41.0531616210938,29.0972900390625,223.63,26.92,40,4249
sxk9w2,41.0476684570313,29.1082763671875,173.42,25.16,29,3295
sxk9w3,41.0531616210938,29.1082763671875,76.89,30.08,16,1461
sxk9w4,41.0586547851563,29.0972900390625,416.84,27.45,56,7920
sxk9w5,41.0641479492188,29.0972900390625,531.58,35.58,74,10100
sxk9w6,41.0586547851563,29.1082763671875,555.95,39.87,71,10563
sxk9w7,41.0641479492188,29.1082763671875,5121.37,74.63,704,97306
sxk9w8,41.0476684570313,29.1192626953125,5176.0,68.62,628,98344
sxk9w9,41.0531616210938,29.1192626953125,5509.37,66.91,724,104678
sxk9wb,41.0476684570313,29.1302490234375,2319.0,85.99,489,44061
sxk9wc,41.0531616210938,29.1302490234375,306.63,76.63,92,5826
sxk9wd,41.0586547851563,29.1192626953125,4706.79,68.79,621,89429
sxk9we,41.0641479492188,29.1192626953125,2491.21,76.91,331,47333
sxk9wh,41.0696411132813,29.0972900390625,132.89,32.24,29,2525
sxk9wj,41.0751342773438,29.0972900390625,5465.26,75.13,754,103840
sxk9wk,41.0696411132813,29.1082763671875,5721.32,76.9,811,108705
sxk9wm,41.0751342773438,29.1082763671875,1753.84,75.24,313,33323
sxk9wn,41.0806274414063,29.0972900390625,5901.32,74.0,760,112125
sxk9wp,41.0861206054688,29.0972900390625,5832.84,67.02,756,110824
sxk9x0,41.0476684570313,29.1412353515625,2116.37,98.2,459,40211
sxk9x2,41.0476684570313,29.1522216796875,1937.37,100.12,397,36810
sxk9x3,41.0531616210938,29.1522216796875,221.11,105.37,81,4201
sxk9x8,41.0476684570313,29.1632080078125,32.63,92.27,13,620
sxk9x9,41.0531616210938,29.1632080078125,1958.79,99.04,404,37217
sxk9xc,41.0531616210938,29.1741943359375,584.58,96.37,118,11107
sxk9xf,41.0586547851563,29.1741943359375,1.0,99.0,1,1
sxk9y0,41.0916137695313,29.0972900390625,2243.95,45.41,347,42635
sxk9y1,41.0971069335938,29.0972900390625,1733.16,43.79,220,32930
sxk9y4,41.1026000976563,29.0972900390625,936.32,69.46,114,17790
sxk9y5,41.1080932617188,29.0972900390625,39.68,74.99,10,754
sxk9y6,41.1026000976563,29.1082763671875,9.83,72.13,4,177
sxk9y7,41.1080932617188,29.1082763671875,909.68,71.31,113,17284
sxk9ye,41.1080932617188,29.1192626953125,504.63,63.46,62,9588
sxk9ys,41.1135864257813,29.1192626953125,700.37,69.85,87,13307
sxk9yt,41.1190795898438,29.1192626953125,842.26,49.26,105,16003
sxk9yv,41.1190795898438,29.1302490234375,814.84,51.27,106,15482
sxk9yy,41.1245727539063,29.1302490234375,439.05,46.43,56,8342
sxk9yz,41.1300659179688,29.1302490234375,262.37,67.26,41,4985
sxk9zj,41.1190795898438,29.1412353515625,297.68,45.77,43,5656
sxk9zn,41.1245727539063,29.1412353515625,396.84,45.07,59,7540
sxk9zq,41.1245727539063,29.1522216796875,188.37,59.37,30,3579
sxk9zr,41.1300659179688,29.1522216796875,254.47,56.54,42,4835
sxkb3x,40.8663940429688,29.2510986328125,960.74,52.97,206,18254
sxkb3z,40.8663940429688,29.2620849609375,2309.0,49.13,465,43871
sxkb5n,40.8169555664063,29.3170166015625,209.42,20.85,44,3979
sxkb5p,40.8224487304688,29.3170166015625,630.05,43.1,85,11971
sxkb5r,40.8224487304688,29.3280029296875,1042.42,43.58,140,19806
sxkb5z,40.8224487304688,29.3499755859375,2470.89,63.65,436,46947
sxkb6e,40.8444213867188,29.2950439453125,2973.63,39.22,359,56499
sxkb6f,40.8389282226563,29.3060302734375,29.58,70.41,11,562
sxkb6g,40.8444213867188,29.3060302734375,4681.37,67.13,771,88946
sxkb6j,40.8554077148438,29.2730712890625,807.05,48.7,147,15334
sxkb6m,40.8554077148438,29.2840576171875,5357.16,51.2,876,101786
sxkb6n,40.8609008789063,29.2730712890625,4826.11,53.64,774,91696
sxkb6p,40.8663940429688,29.2730712890625,10000.74,46.45,1550,190014
sxkb6q,40.8609008789063,29.2840576171875,5336.95,56.6,807,101402
sxkb6r,40.8663940429688,29.2840576171875,7.89,53.14,3,150
sxkb6s,40.8499145507813,29.2950439453125,8126.63,44.9,1182,154406
sxkb6t,40.8554077148438,29.2950439453125,6575.16,46.73,1010,124928
sxkb6u,40.8499145507813,29.3060302734375,2314.0,43.16,294,43966
sxkb6v,40.8554077148438,29.3060302734375,1.77,74.91,1,23
sxkb6w,40.8609008789063,29.2950439453125,829.79,28.91,123,15766
sxkb72,40.8279418945313,29.3280029296875,1131.42,44.24,177,21497
sxkb73,40.8334350585938,29.3280029296875,5301.53,57.35,869,100729
sxkb74,40.8389282226563,29.3170166015625,4586.16,71.2,741,87137
sxkb75,40.8444213867188,29.3170166015625,186.0,73.85,35,3534
sxkb76,40.8389282226563,29.3280029296875,1610.26,65.85,266,30595
sxkb78,40.8279418945313,29.3389892578125,3343.47,71.34,536,63526
sxkb79,40.8334350585938,29.3389892578125,2154.53,74.91,311,40936
sxkb7b,40.8279418945313,29.3499755859375,2261.32,66.67,425,42965
sxkb7h,40.8499145507813,29.3170166015625,120.74,67.88,19,2294
sxkb7j,40.8554077148438,29.3170166015625,1388.26,73.37,191,26377
sxkb7n,40.8609008789063,29.3170166015625,986.74,66.55,137,18748
sxkb7q,40.8609008789063,29.3280029296875,1466.11,57.91,224,27856
sxkb7r,40.8663940429688,29.3280029296875,1463.63,50.59,241,27809
sxkb7x,40.8663940429688,29.3389892578125,2094.0,48.71,360,39786
sxkb7z,40.8663940429688,29.3499755859375,574.11,44.62,142,10908
sxkb84,40.8828735351563,29.1851806640625,211.11,55.87,44,4011
sxkb85,40.8883666992188,29.1851806640625,2260.79,30.81,338,42955
sxkb86,40.8828735351563,29.1961669921875,1200.53,56.81,197,22810
sxkb87,40.8883666992188,29.1961669921875,1625.16,31.54,242,30878
sxkb8c,40.8773803710938,29.2181396484375,1823.58,49.02,302,34648
sxkb8d,40.8828735351563,29.2071533203125,1714.68,53.82,267,32579
sxkb8e,40.8883666992188,29.2071533203125,931.84,36.32,147,17705
sxkb8f,40.8828735351563,29.2181396484375,464.0,55.56,72,8816
sxkb8h,40.8938598632813,29.1851806640625,1090.16,23.8,157,20713
sxkb8j,40.8993530273438,29.1851806640625,1189.42,23.33,189,22599
sxkb8k,40.8938598632813,29.1961669921875,1516.37,31.76,207,28811
sxkb8m,40.8993530273438,29.1961669921875,748.37,25.06,108,14219
sxkb8n,40.9048461914063,29.1851806640625,1237.37,21.32,221,23510
sxkb8p,40.9103393554688,29.1851806640625,1587.32,37.66,290,30159
sxkb8q,40.9048461914063,29.1961669921875,633.84,23.13,87,12043
sxkb8r,40.9103393554688,29.1961669921875,5202.89,64.57,943,98855
sxkb8s,40.8938598632813,29.2071533203125,1513.74,39.84,200,28761
sxkb8t,40.8993530273438,29.2071533203125,2177.89,41.52,290,41380
sxkb8v,40.8993530273438,29.2181396484375,5851.53,58.86,1013,111179
sxkb8w,40.9048461914063,29.2071533203125,7575.0,47.22,1138,143925
sxkb8x,40.9103393554688,29.2071533203125,4939.42,58.79,799,93849
sxkb8y,40.9048461914063,29.2181396484375,5397.32,54.59,892,102549
sxkb8z,40.9103393554688,29.2181396484375,2820.47,54.03,382,53589
sxkb90,40.8718872070313,29.2291259765625,1848.84,55.59,353,35128
sxkb91,40.8773803710938,29.2291259765625,1430.37,28.62,205,27177
sxkb92,40.8718872070313,29.2401123046875,1352.68,54.4,271,25701
sxkb93,40.8773803710938,29.2401123046875,2622.21,36.57,431,49822
sxkb95,40.8883666992188,29.2291259765625,1012.95,53.12,225,19246
sxkb96,40.8828735351563,29.2401123046875,5391.47,52.19,868,102438
sxkb97,40.8883666992188,29.2401123046875,7813.47,50.06,1263,148456
sxkb98,40.8718872070313,29.2510986328125,1723.95,58.9,348,32755
sxkb99,40.8773803710938,29.2510986328125,851.26,44.43,185,16174
sxkb9b,40.8718872070313,29.2620849609375,6578.68,52.92,1048,124995
sxkb9c,40.8773803710938,29.2620849609375,6685.32,46.66,1068,127021
sxkb9d,40.8828735351563,29.2510986328125,7149.16,49.0,1168,135834
sxkb9f,40.8828735351563,29.2620849609375,2489.68,35.35,349,47304
sxkb9g,40.8883666992188,29.2620849609375,1494.16,30.03,220,28389
sxkb9h,40.8938598632813,29.2291259765625,6676.58,58.23,1177,126855
sxkb9j,40.8993530273438,29.2291259765625,3456.63,57.28,614,65676
sxkb9k,40.8938598632813,29.2401123046875,1828.79,37.89,242,34747
sxkb9s,40.8938598632813,29.2510986328125,1936.32,33.14,257,36790
sxkb9t,40.8993530273438,29.2510986328125,1495.89,28.84,214,28422
sxkb9v,40.8993530273438,29.2620849609375,2177.16,36.9,269,41366
sxkbb0,40.9158325195313,29.1851806640625,4335.11,66.71,814,82367
sxkbb1,40.9213256835938,29.1851806640625,981.16,50.91,148,18642
sxkbb2,40.9158325195313,29.1961669921875,1259.63,25.41,212,23933
sxkbb3,40.9213256835938,29.1961669921875,1510.74,36.88,231,28704
sxkbb8,40.9158325195313,29.2071533203125,1063.05,24.25,169,20198
sxkbb9,40.9213256835938,29.2071533203125,3368.63,44.48,523,64004
sxkbbb,40.9158325195313,29.2181396484375,1722.21,71.76,245,32722
sxkbbc,40.9213256835938,29.2181396484375,916.42,73.63,174,17412
sxkbbd,40.9268188476563,29.2071533203125,2980.47,66.37,431,56629
sxkbbe,40.9323120117188,29.2071533203125,2304.84,80.95,361,43792
sxkbbf,40.9268188476563,29.2181396484375,320.74,29.82,67,6094
sxkbbp,40.9542846679688,29.1851806640625,49.39,34.46,13,889
sxkbbr,40.9542846679688,29.1961669921875,5.88,37.16,3,100
sxkbbs,40.9378051757813,29.2071533203125,2403.47,77.2,372,45666
sxkbbt,40.9432983398438,29.2071533203125,947.0,75.44,203,17993
sxkbbv,40.9432983398438,29.2181396484375,2853.58,65.27,514,54218
sxkbbx,40.9542846679688,29.2071533203125,212.0,30.34,65,4028
sxkbby,40.9487915039063,29.2181396484375,3086.05,63.07,514,58635
sxkbbz,40.9542846679688,29.2181396484375,2604.89,55.85,456,49493
sxkbd0,40.8718872070313,29.2730712890625,5493.37,47.98,792,104374
sxkbd2,40.8718872070313,29.2840576171875,3754.26,76.59,532,71331
sxkbd8,40.8718872070313,29.2950439453125,4348.84,61.63,677,82628
sxkbd9,40.8773803710938,29.2950439453125,812.68,84.85,119,15441
sxkbdc,40.8773803710938,29.3060302734375,4002.42,82.13,633,76046
sxkbdj,40.8993530273438,29.2730712890625,2050.89,40.78,256,38967
sxkbdn,40.9048461914063,29.2730712890625,1537.47,45.6,198,29212
sxkbdq,40.9048461914063,29.2840576171875,2018.42,34.97,259,38350
sxkbdw,40.9048461914063,29.2950439453125,562.16,47.98,77,10681
sxkbdx,40.9103393554688,29.2950439453125,1826.95,36.28,224,34712
sxkbe1,40.8773803710938,29.3170166015625,4158.68,60.36,675,79015
sxkbe2,40.8718872070313,29.3280029296875,2160.95,30.9,328,41058
sxkbe3,40.8773803710938,29.3280029296875,484.95,41.63,88,9214
sxkbe4,40.8828735351563,29.3170166015625,2994.68,83.17,484,56899
sxkbe5,40.8883666992188,29.3170166015625,50.11,83.12,9,952
sxkbe6,40.8828735351563,29.3280029296875,73.47,74.76,35,1396
sxkbe7,40.8883666992188,29.3280029296875,2785.37,71.62,470,52922
sxkbe8,40.8718872070313,29.3389892578125,1348.42,56.74,256,25620
sxkbe9,40.8773803710938,29.3389892578125,2221.47,50.95,390,42208
sxkbed,40.8828735351563,29.3389892578125,114.53,58.2,38,2176
sxkbef,40.8828735351563,29.3499755859375,1686.89,50.96,289,32051
sxkbeg,40.8883666992188,29.3499755859375,1174.11,57.54,177,22308
sxkbek,40.8938598632813,29.3280029296875,8.18,73.25,3,139
sxkbem,40.8993530273438,29.3280029296875,2.85,64.08,2,37
sxkbep,40.9103393554688,29.3170166015625,2692.16,31.55,288,51151
sxkbeq,40.9048461914063,29.3280029296875,2436.42,71.2,369,46292
sxkber,40.9103393554688,29.3280029296875,2941.79,74.38,435,55894
sxkbeu,40.8938598632813,29.3499755859375,1484.68,41.66,221,28209
sxkbev,40.8993530273438,29.3499755859375,672.58,33.08,104,12779
sxkbew,40.9048461914063,29.3389892578125,493.47,54.83,111,9376
sxkbex,40.9103393554688,29.3389892578125,884.21,55.51,199,16800
sxkbey,40.9048461914063,29.3499755859375,409.84,48.59,102,7787
sxkbez,40.9103393554688,29.3499755859375,216.89,63.52,52,4121
sxkbf8,40.9158325195313,29.2950439453125,1219.74,23.69,137,23175
sxkbfb,40.9158325195313,29.3060302734375,2462.95,30.34,335,46796
sxkbfc,40.9213256835938,29.3060302734375,1276.11,56.22,188,24246
sxkbff,40.9268188476563,29.3060302734375,329.16,45.81,49,6254
sxkbfr,40.9542846679688,29.2840576171875,1.5,37.57,2,15
sxkbft,40.9432983398438,29.2950439453125,750.11,42.83,95,14252
sxkbfu,40.9378051757813,29.3060302734375,1155.21,53.05,186,21949
sxkbfv,40.9432983398438,29.3060302734375,1603.32,34.89,211,30463
sxkbfw,40.9487915039063,29.2950439453125,1030.11,31.53,120,19572
sxkbfx,40.9542846679688,29.2950439453125,7894.32,66.38,994,149992
sxkbfy,40.9487915039063,29.3060302734375,7529.11,77.98,952,143053
sxkbfz,40.9542846679688,29.3060302734375,2269.74,76.97,280,43125
sxkbg0,40.9158325195313,29.3170166015625,5213.95,55.33,721,99065
sxkbg1,40.9213256835938,29.3170166015625,2915.74,60.81,371,55399
sxkbg2,40.9158325195313,29.3280029296875,4165.84,67.34,641,79151
sxkbg3,40.9213256835938,29.3280029296875,652.53,85.87,86,12398
sxkbg4,40.9268188476563,29.3170166015625,2843.32,44.41,384,54023
sxkbg6,40.9268188476563,29.3280029296875,3215.79,48.72,450,61100
sxkbg7,40.9323120117188,29.3280029296875,6442.79,43.46,970,122413
sxkbg8,40.9158325195313,29.3389892578125,1868.58,63.26,353,35503
sxkbg9,40.9213256835938,29.3389892578125,2675.21,56.18,483,50829
sxkbgb,40.9158325195313,29.3499755859375,6452.84,77.38,1038,122604
sxkbgc,40.9213256835938,29.3499755859375,6109.68,80.62,903,116084
sxkbgd,40.9268188476563,29.3389892578125,2100.11,59.66,309,39902
sxkbge,40.9323120117188,29.3389892578125,9836.26,70.49,1370,186889
sxkbgf,40.9268188476563,29.3499755859375,8083.47,67.09,1099,153586
sxkbgg,40.9323120117188,29.3499755859375,3669.26,70.03,532,69716
sxkbgh,40.9378051757813,29.3170166015625,1870.16,51.15,267,35533
sxkbgj,40.9432983398438,29.3170166015625,8332.84,78.88,961,158324
sxkbgk,40.9378051757813,29.3280029296875,11089.11,62.5,1370,210693
sxkbgm,40.9432983398438,29.3280029296875,2287.89,78.11,312,43470
sxkbgn,40.9487915039063,29.3170166015625,3178.11,73.39,409,60384
sxkbgp,40.9542846679688,29.3170166015625,2447.16,53.49,338,46496
sxkbgr,40.9542846679688,29.3280029296875,828.26,65.87,125,15737
sxkbgs,40.9378051757813,29.3389892578125,2416.79,81.09,340,45919
sxkbgt,40.9432983398438,29.3389892578125,902.74,76.46,163,17152
sxkbgu,40.9378051757813,29.3499755859375,36.84,69.45,9,700
sxkbgv,40.9432983398438,29.3499755859375,1666.0,76.78,291,31654
sxkbgw,40.9487915039063,29.3389892578125,2216.95,81.83,368,42122
sxkbgx,40.9542846679688,29.3389892578125,1433.16,83.44,230,27230
sxkbhc,40.7894897460938,29.3939208984375,5.71,56.35,3,97
sxkbhd,40.7949829101563,29.3829345703125,1895.0,80.97,351,36005
sxkbhe,40.8004760742188,29.3829345703125,3584.63,67.02,587,68108
sxkbhf,40.7949829101563,29.3939208984375,4740.68,81.11,790,90073
sxkbhj,40.8114624023438,29.3609619140625,3377.26,51.8,578,64168
sxkbhk,40.8059692382813,29.3719482421875,4105.32,79.79,671,78001
sxkbhm,40.8114624023438,29.3719482421875,3821.05,73.44,583,72600
sxkbhn,40.8169555664063,29.3609619140625,6455.42,63.48,1131,122653
sxkbhp,40.8224487304688,29.3609619140625,4227.16,74.03,724,80316
